code,name,sorting,focalGroupId,brand,materialPropertyId,balancingLens,lenti,trafficRestrictions,singleLensOrder,topology,antireflex,color,photocromic,hard,clean,uvAbsorbing,mirrored,polarised,contrastEnhancing,uvThreshold,uvATransmission,uvBTransmission,thicknessreduction,specialThickness,warranty,travellerService,ranges,orderOptionGroupId,trad_fr,display,prix,prog,trad_fr2,gtin
207809,Platinum Hard S 1.6 TRN GEN 8-Emerald,4797,3,,3,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""710""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""711""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,6 Transition Émeraude Moyen",X,68,0,"Elysium 1,6 Transition Émeraude Moyen",3.66612E+12
207812,Platinum Hard E 1.6 TRN GEN 8-Amber,4792,3,,3,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""710""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""711""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,6 Transition Ambre Court",X,68,0,"Elysium 1,6 Transition Ambre Court",3.66612E+12
207813,Platinum Hard E 1.6 TRN GEN 8-Emerald,4796,3,,3,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""710""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""711""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,6 Transition Émeraude Court",X,68,0,"Elysium 1,6 Transition Émeraude Court",3.66612E+12
207815,Platinum Hard U 1.6 TRN GEN 8-Amber,4791,3,,3,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""710""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""711""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,6 Transition Ambre Très Court",X,68,0,"Elysium 1,6 Transition Ambre Très Court",3.66612E+12
207817,Platinum Hard U 1.6 TRN GEN 8-Emerald,4795,3,,3,1,0,NOT_FOR_NIGHT_DRIVING,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""441""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""442""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""443""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""444""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""714""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""715""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""710""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""711""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Elysium 1,6 Transition Émeraude Très Court",X,68,0,"Elysium 1,6 Transition Émeraude Très Court",3.66612E+12
207832,Omega R 1.6 TRN GEN 8-Amber,7024,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Ambre Long",X,74,0,"Oméga 1,6 Transition Ambre Long",3.66612E+12
207833,Omega R 1.6 TRN GEN 8-Emerald,7028,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""14""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Émeraude Long",X,74,0,"Oméga 1,6 Transition Émeraude Long",3.66612E+12
207835,Omega S 1.6 TRN GEN 8-Amber,7023,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Ambre Moyen",X,74,0,"Oméga 1,6 Transition Ambre Moyen",3.66612E+12
207837,Omega S 1.6 TRN GEN 8-Emerald,7027,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""15""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Émeraude Moyen",X,74,0,"Oméga 1,6 Transition Émeraude Moyen",3.66612E+12
207840,Omega E 1.6 TRN GEN 8-Amber,7022,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Ambre Court",X,74,0,"Oméga 1,6 Transition Ambre Court",3.66612E+12
207841,Omega E 1.6 TRN GEN 8-Emerald,7026,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""16""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Émeraude Court",X,74,0,"Oméga 1,6 Transition Émeraude Court",3.66612E+12
207843,Omega U 1.6 TRN GEN 8-Amber,7021,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Ambre Très Court",X,74,0,"Oméga 1,6 Transition Ambre Très Court",3.66612E+12
207845,Omega U 1.6 TRN GEN 8-Emerald,7025,3,,54,1,0,,YES,ASPHERIC,NONE,,1,NONE,NONE,1,0,0,0,0,0,0,NONE,0,0,0,"[{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""331""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""332""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""333""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""334""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""341""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""342""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""343""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}},{""geoId"": {""0"": ""31""},""rangeId"": {""0"": ""344""},""combinationTreeId"":{""0"":""21"",""@attributes"":{""prio"":1}}}]",1,"Oméga 1,6 Transition Émeraude Très Court",X,74,0,"Oméga 1,6 Transition Émeraude Très Court",3.66612E+12
